Threshold	Nodes	Edges	Clusters	LargestCluster	SecondLargestCluster	Score
1e-05	102	343	11	52	17	0
0.00176	149	1045	5	85	36	0
0.00351	158	1342	4	127	12	0
0.00353	161	1830	4	130	12	0
0.00527	168	2224	5	134	12	0
0.00529	168	2262	5	134	12	0
0.00531	169	2542	5	135	12	0.0290812
0.00703	170	2636	5	136	12	0.0124369
0.00705	173	2887	5	139	12	-0.00244875
0.00707	173	2896	5	139	12	-0.00349522
0.0071	173	3043	5	139	12	-0.00403045
0.0088	174	3067	5	140	12	-0.000750733
0.00882	174	3155	5	140	12	0.00263139
0.00885	176	3260	5	142	12	0.00558556
0.00888	176	3261	5	142	12	0.0086253
0.0089	176	3307	5	142	12	0.018822
0.01057	177	3327	5	143	12	0.0288521
0.01059	178	3360	4	156	11	0.0312607
0.01061	179	3431	4	157	11	0.0337091
0.01063	179	3437	4	157	11	0.036016
0.01065	179	3507	4	157	11	0.259232
0.01071	179	3532	3	168	9	0.439398
0.01234	180	3536	3	169	9	0.595513
0.01236	180	3571	3	169	9	0.733116
0.01238	180	3609	2	171	9	0.871575
0.0124	180	3625	2	171	9	1
0.01242	180	3660	1	180	0	0.358903
0.01244	180	3676	1	180	0	0.185626
0.01246	180	3702	1	180	0	0.106575
0.01248	180	3709	1	180	0	0.0603811
0.01254	180	3714	1	180	0	0.0300669
0.01413	180	3725	1	180	0	0.00867038
0.01415	181	3760	1	181	0	-0.00744567
0.01417	181	3765	1	181	0	-0.0075323
0.01419	181	3821	1	181	0	-0.0076188
0.01423	181	3859	1	181	0	-0.00770516
0.01425	181	3868	1	181	0	-0.00779138
0.01429	181	3885	1	181	0	-0.00777719
0.01438	181	3889	1	181	0	-0.00776302
0.01592	181	3906	1	181	0	-0.00766283
0.01594	181	3925	1	181	0	-0.00756263
0.01596	181	3974	1	181	0	-0.00746243
0.01598	181	3981	1	181	0	-0.00736224
0.016	182	4037	1	182	0	-0.00744853
0.01602	182	4050	1	182	0	-0.00753468
0.01604	182	4051	1	182	0	-0.0076207
0.01606	182	4070	1	182	0	-0.00770658
0.0161	182	4077	1	182	0	-0.00779232
0.01613	182	4098	1	182	0	-0.00787794
0.01616	182	4100	1	182	0	-0.00796341
0.01624	182	4103	1	182	0	-0.00796341
0.01771	182	4123	1	182	0	-0.00796341
0.01773	182	4153	1	182	0	-0.00796341
0.01775	182	4176	1	182	0	-0.00796341
0.01777	182	4214	1	182	0	-0.00796341
0.01779	182	4246	1	182	0	-0.00796341
0.01781	182	4267	1	182	0	-0.00796341
0.01783	182	4333	1	182	0	-0.00796341
0.01785	182	4352	1	182	0	-0.00796341
0.01787	182	4357	1	182	0	-0.00796341
0.0179	182	4373	1	182	0	-0.00796341
0.01799	182	4392	1	182	0	-0.00796341
0.01811	182	4395	1	182	0	-0.00796341
0.01951	182	4408	1	182	0	-0.00796341
0.01953	182	4438	1	182	0	-0.00796341
0.01955	182	4469	1	182	0	-0.00796341
0.01957	182	4514	1	182	0	-0.00796341
0.01959	182	4534	1	182	0	-0.00796341
0.01961	182	4604	1	182	0	-0.00796341
0.01963	182	4622	1	182	0	-0.00796341
0.01965	182	4634	1	182	0	-0.00796341
0.01968	182	4686	1	182	0	-0.00796341
0.01971	182	4693	1	182	0	-0.00796341
0.01975	182	4718	1	182	0	-0.00796341
0.01977	182	4720	1	182	0	-0.00796341
0.01982	182	4721	1	182	0	-0.00796341
0.01986	182	4737	1	182	0	-0.00796341
0.02131	182	4742	1	182	0	-0.00796341
0.02133	182	4760	1	182	0	-0.00796341
0.02135	182	4820	1	182	0	-0.00796341
0.02137	182	4845	1	182	0	-0.00796341
0.0214	182	4931	1	182	0	-0.00796341
0.02142	182	4945	1	182	0	-0.00796341
0.02144	182	4956	1	182	0	-0.00796341
0.02146	182	5028	1	182	0	-0.00796341
0.02148	182	5058	1	182	0	-0.00796341
0.0215	182	5071	1	182	0	-0.00796341
0.02154	182	5116	1	182	0	-0.00796341
0.02157	182	5121	1	182	0	-0.00796341
0.02159	182	5122	1	182	0	-0.00796341
0.02162	182	5141	1	182	0	-0.00796341
0.02164	182	5143	1	182	0	-0.00796341
0.02167	182	5144	1	182	0	-0.00796341
0.0217	182	5145	1	182	0	-0.00796341
0.02174	182	5166	1	182	0	-0.00796341
0.02312	182	5171	1	182	0	-0.00796341
0.02314	182	5178	1	182	0	-0.00796341
0.02316	182	5207	1	182	0	-0.00796341
0.02319	182	5312	1	182	0	-0.00796341
0.02321	182	5351	1	182	0	-0.00796341
0.02323	182	5354	1	182	0	-0.00796341
0.02325	182	5491	1	182	0	-0.00796341
0.02327	182	5504	1	182	0	-0.00796341
0.02329	182	5523	1	182	0	-0.00796341
0.02332	182	5592	1	182	0	-0.00796341
0.02334	182	5631	1	182	0	-0.00796341
0.02337	182	5638	1	182	0	-0.00796341
0.0234	182	5679	1	182	0	-0.00796341
0.02342	182	5684	1	182	0	-0.00796341
0.02344	182	5689	1	182	0	-0.00796341
0.02346	182	5693	1	182	0	-0.00796341
0.02351	182	5707	1	182	0	-0.00796341
0.02353	182	5708	1	182	0	-0.00796341
0.02355	182	5711	1	182	0	-0.00796341
0.02364	182	5719	1	182	0	-0.00796341
0.0249	182	5720	1	182	0	-0.00796341
0.02492	182	5722	1	182	0	-0.00796341
0.02494	182	5727	1	182	0	-0.00796341
0.02496	182	5729	1	182	0	-0.00796341
0.02498	182	5751	1	182	0	-0.00796341
0.025	182	5797	1	182	0	-0.00796341
0.02502	182	5811	1	182	0	-0.00796341
0.02504	182	5973	1	182	0	-0.00796341
0.02506	182	6001	1	182	0	-0.00796341
0.02508	182	6031	1	182	0	-0.00796341
